Feature ID	Taxon	Confidence
bfea3a3df20ce68190af8c662ea9cd1a	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus;D_6__mouse_gut_metagenome	0.9871474373121134
e274c9a506a501d8b6751c4761b3fd7b	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus;D_6__mouse_gut_metagenome	0.9749227529813855
4ce290cfab6d665a7159e9ef7d292aa4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Muribaculaceae;D_5__mouse_gut_metagenome;D_6__mouse_gut_metagenome	0.8633804975977769
dae24106bd42689e04f5989e1a6108d6	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9994419315768441
b7369ec29dbab86640f4a31e18ec2baa	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999719529508203
c4a67cf8f4baf8f8b490fa2c8bea14a0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Muribaculaceae	0.9978735235594035
7d1659c187eab0a390060bfbbbeda96a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Muribaculaceae;D_5__uncultured_bacterium;D_6__uncultured_bacterium	0.9606230315983283
d87ff9339071340925b70877ea541e94	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Tannerellaceae;D_5__Parabacteroides;D_6__uncultured_Bacteroidales_bacterium	0.8992609369798398
